PC1,PC2,cluster
2.416033004679413,0.2602081720788954,1
2.4380264351003422,0.2480693003887753,1
2.5932525549486543,-0.34906187032260266,2
0.3079109786079316,0.6808663399759497,1
0.7178514341036858,0.7165716689516735,1
0.8282390897599214,0.7310035370350135,1
-0.4747165997891707,-0.8970085955806594,3
6.569405766399137,-0.9588549307761461,5
1.4207655539201205,0.6060095196331655,1
2.3563342522125206,0.32854728179359727,1
1.353909849516,0.9837314672425514,1
1.232575590870679,1.103599738808494,1
1.4377203390433848,0.9096512617211685,1
1.4497777618655803,0.6535555538717138,1
0.26968515278841654,1.0009100468701977,1
1.1913635643061855,0.3827318945060554,1
0.7598891529258259,0.5541023105933379,1
0.7194596953911636,0.7806369049952255,1
-0.9745367684215238,-1.6561932587211112,3
-0.9226151332857441,-1.8047684928444991,3
0.9277900024289379,0.21546000053348033,1
-0.6128037399639564,-0.7004935493394429,3
0.20066259371273304,-1.2307071271009449,2
-0.11772384766270094,1.0071516641191331,6
-1.2395532266372362,-1.1688436965318725,3
0.6734900710232001,0.7735932664240586,2
-1.1120417243476537,-1.0982044220787157,3
-0.9833853940842552,-1.0950747399324012,3
1.3063757383835342,0.32592706121535914,2
1.071777209683337,0.9141244891400878,1
-0.0060141276904528244,-2.7866388951216146,3
0.3023798138392102,1.1045382963197987,1
0.6123312288485803,0.9956618489920268,1
1.8409651257764181,0.7695321294252758,1
0.7508055229292453,0.9141543263893547,1
-1.0356147780801628,-2.1359081838069023,3
4.090439102975825,-0.4668478642486175,5
10.32613820694171,-3.4378226472925593,4
0.07914761252341565,1.4766444217805679,6
0.6202909036950495,0.7561093083501356,1
0.07743670232749954,1.2926349298113837,1
1.057170919512249,0.6884295129147191,1
1.555556151946213,0.39362448554753426,1
0.3603121186766188,0.783246766108588,1
0.34161361790276834,0.2615596721670329,1
2.218772506297538,-0.1573402351932824,1
1.3996251158191577,-1.330741520433023,1
-0.43838468553786425,-2.1945807273538698,3
-0.20322743923872855,1.0450627071794343,6
0.5807164619587938,1.222811862216369,1
1.635452010728546,1.1481924711426839,1
2.5477097240701734,-0.0070141013443492245,1
3.1033742696380116,-0.4939833281121768,5
2.747808950727717,-0.699997582825789,1
0.4694592304540613,0.7856781317843603,1
2.386301765886528,0.15328636613074023,1
-0.4527830649613131,-0.779823304420271,3
-0.0632675280716667,0.911561263065882,6
1.4570325757419975,0.9575689886183476,1
0.6586291299529022,-0.14048453248851608,1
0.18819131685213852,1.0639552004271036,1
2.1713495732374635,0.25267580287246255,1
0.3934225458425928,0.7856262329919423,2
4.318560764673544,-0.7968058722188296,5
-0.5345814120539475,-0.5095571672508366,3
3.089281672173262,-0.3484805715237503,5
0.2100436643501293,0.9443340046230645,1
-0.6104102017043319,-1.5398834019798768,3
-0.4373319600515129,-0.807712498869576,2
1.9334544772100304,0.5217994219990129,1
-0.7715394948520629,1.3571911206350717,6
-0.7810384660211771,-2.158008423874092,3
0.3592657518942601,-1.3368593991975275,3
-0.3050886830797704,1.109630965865774,2
1.7227474746007496,0.8290952580354386,1
-0.6196610688529125,-0.7088005514736159,3
-0.1912780866644236,1.0432574696835417,6
0.37705917371574504,0.7715047416881362,1
1.2282218417482953,0.012840177712595512,1
1.2241632135404825,1.1131024122108382,1
-0.871003847309907,-0.7804379740405516,3
0.22170312394418215,0.9281509690405553,1
-0.5935522592641174,1.1976530611148202,6
0.553739782680298,1.13754283593551,1
9.342240945377036,-2.8027377675841634,4
-0.8804286726544808,-0.6929695651195893,3
-1.1487413600020715,-0.5313185620848929,3
-0.20322743923872855,1.0450627071794343,6
-0.6045239854864471,1.1843618577001434,6
-0.47484712400096857,1.279137427947033,2
-0.7633107001853155,1.3671595231960794,6
-1.4271969008806047,-0.9602508547747045,3
-1.15645556710708,-2.3337038188104064,3
-0.5791155521169485,-1.3756823278928927,3
0.3272215982776235,0.869492162738751,1
0.09734549211857932,0.802731582400527,1
0.22097009842469711,0.7291503570554545,1
0.7534215416555897,0.5267711160394581,1
-0.7605097139629393,-0.7572636233497179,3
0.2721554931247378,0.7808747863747595,1
-0.9250274679153802,-0.740617516989791,3
0.3649405568175087,1.0105361659060714,2
-0.8789209724872272,-0.766321584550743,3
-0.7325067187998028,-1.1972490970529472,3
-0.47759005555655104,1.2758146270933637,2
-1.4450259559918905,-0.9818490603235542,3
-1.5649735579685655,-0.9028130829551039,3
-0.13944463949194597,0.9351403025040113,2
-1.33226438225341,-1.2369665668275638,3
-1.0747665321977815,-0.8615589737440984,3
-0.7756538921854365,1.3522069193545678,6
-0.7756538921854365,1.3522069193545678,6
-0.6031525197086559,1.186023258126978,6
-0.4556466031118915,1.3023970339227173,2
-0.4320226130096665,1.0181781964725536,6
-0.43476554456524896,1.0148553956188844,6
-1.1609096024800498,-1.4170623484963714,3
1.4117538954505107,0.7103263574097419,1
-1.0361666136419916,-1.157513325629876,3
-1.4436152683693675,-1.2449300429325398,3
-1.047278982867552,-1.0691779781084323,3
-1.4177675722211802,-1.6730392965964953,3
-0.43613701034304014,1.01319399519205,6
-0.266378569421842,0.843687533110791,6
-1.3539003488476449,-0.8306490082910097,3
-0.6072669170420296,1.1810390568464741,6
-0.7687965632964804,1.360513921488741,6
-0.13807317371415478,0.9368017029308459,2
-0.7756538921854365,1.3522069193545678,6
-0.5990381223752822,1.1910074594074818,6
-0.6058954512642384,1.1827004572733089,6
-0.13670170793636355,0.9384631033576805,2
-0.4762185897787598,1.2774760275201984,2
-0.6058954512642384,1.1827004572733089,6
-0.7742824264076453,1.3538683197814025,6
-0.7701680290742716,1.3588525210619062,6
-0.6017810539308647,1.1876846585538126,6
-0.7770253579632277,1.3505455189277333,6
-0.13944463949194597,0.9351403025040113,2
-0.5976666565974911,1.1926688598343165,6
-0.2913740253018582,1.12624497013412,2
-0.6045239854864471,1.1843618577001434,6
2.2768164250131386,0.12349386603561494,1
-0.9692498208344268,-1.7133673386273593,3
0.2592959847347499,1.2480716931908817,1
1.5662062063604973,0.8078698665627679,1
0.6461789708467258,0.5515976123477841,1
1.8380058223427291,-0.061417541672010564,1
0.5853124972404582,0.337727246780168,1
1.8613440109205892,0.6378340601730764,2
1.3798292749061445,0.30855803951779137,1
-0.7756538921854365,1.3522069193545678,6
2.3135397345613233,0.31170661530059346,1
1.132937598519152,0.0957135391972365,1
0.6564979265928118,0.5826213435443274,1
-1.3597731583401205,-1.7248123931724209,3
0.20300024795337968,-0.8461680796574612,3
-0.9242849832130303,-0.9285486814875555,2
-1.2791223517220878,-0.8626401927692323,3
0.3425429988040711,-1.1542573596241494,3
-0.7155920930884834,-1.076092840163134,2
1.9181445993338633,1.7478789173885698,1
0.7442838745110929,1.2851996536263959,1
1.9967471972416315,0.5697174413585164,1
0.43413415984818426,0.664921180234382,1
-0.5016178345332191,-1.9578996105336006,3
0.7278896042805713,1.0433157639611377,1
0.3140541164291846,0.7691945241109389,2
-0.7319708069729816,-0.7634346458418961,3
0.68721230023519,0.5871284485599123,1
-0.09562729401668844,1.2364679084344632,6
1.6758502953335235,0.5862013635218342,1
-0.5899816981514974,-0.6550724695078057,3
-0.16271404610628493,-2.291905208211379,3
1.052669347415656,1.2066760267093843,1
0.22438533086456078,0.6983011837575265,1
-0.44458597097622277,-1.936447494482322,3
1.7837248658935185,0.2184694118355701,1
1.6207634305976102,1.7229814842976992,1
0.858302737534203,1.0131240181919752,1
-0.3378913023456415,-0.9382137487106197,3
-0.21004526217410466,0.25660601186215076,6
0.13606894129977992,1.245457657878578,1
1.6974463915894253,0.1516974449231591,1
0.10927480934810581,1.314576670254524,1
2.5909142241768777,0.713004235041471,1
-0.34891439822823583,1.0823698885575743,6
0.3057671028744242,0.9496366462592855,1
1.2265124707893622,1.2556599033842268,1
-0.9106977715796597,-0.42960590450524405,3
1.52663883125496,0.17423069677984063,1
1.0002137355470453,-2.865476232112456,3
0.7560800272606684,0.6971813213183327,1
-1.146135498551681,-0.7444824766116106,3
0.8307798390618091,0.8747430633604961,1
1.7104150226544323,0.09693831203093074,1
1.3913595820910356,0.3119913405938749,1
-0.7045606641729517,-0.4813974246577961,0
1.3781680460834362,0.782945580220794,1
1.2374998370786596,1.2352434420942917,1
-0.3520013203142759,-1.1903266128462147,3
-1.3292803275327976,-2.415388579599505,3
5.326073878022558,-1.200989378251711,5
1.597700190174945,0.9367956203818366,1
0.8520663049485754,0.7119366202756113,1
0.17627609513878445,0.3419371041000824,1
-0.4228085420037897,-0.6970137226264144,0
-1.283085022144133,-1.3588861755163322,3
-1.5395310155890702,-1.3309103650041747,3
-1.3977829442928191,-1.620046415013307,3
-0.5381501931617367,1.2064754642308666,6
3.355788506053147,0.3861656654124078,5
0.1257514227489203,0.9620823250364617,1
2.640893755554126,0.590672793243703,1
1.7405351314214315,0.106790582602738,1
1.0781736637355908,0.7455900683133213,1
-1.2660863617314384,-1.2847055925148596,3
0.39385717190598674,-1.2339211297552122,3
-0.35282823276758185,-2.57430777084346,3
-0.8967830208162869,-0.4783666713424475,3
1.5744941449078937,1.5421629138120538,1
0.5664445025495868,0.9103742050531552,1
0.7085462974925018,0.7144631960838255,1
-0.02769426846566064,0.3716014101601367,1
0.9206175990529604,0.7865268419040091,1
-0.5422645904951104,1.201491262950363,6
-0.7644219227296571,1.361625257713543,6
-0.8813188147188856,-0.47969010532698775,3
1.2309498060160922,-0.007785098562994789,1
-0.11273079532206283,-1.0988978076758322,3
0.6591947594677139,0.729702474651239,1
-0.9335621069346225,-0.8086660272218793,3
-1.2327903347348248,-0.6996765020568497,3
-0.6664330935306467,-0.6755748534039172,2
-0.7161374287496822,1.3660135237511182,6
-1.6084956603772644,-0.5582844238920983,3
0.23000241033840912,0.8707129373506806,6
-1.487864894575519,-0.7698274184429296,3
-1.1208775405598057,-0.5282331718069647,3
0.07187343992272179,0.8374331042781358,1
-0.14553676542730734,-2.4220211706873176,3
0.044854146581484906,0.8958646141330061,1
-0.6613129566538557,0.6144332730023894,6
0.4616072318751956,0.6052934154277376,1
-1.6230115237049605,-1.775397075919646,3
1.2468593083625308,1.1260313490249225,1
-0.9449117639178743,-1.1564744849684045,3
0.9929330716955658,0.3845210094932293,1
0.3887186333097979,0.7553217061056271,1
0.628971419027584,0.6948210422182195,1
0.3056319339662439,0.8814887234787565,1
0.2820656625873039,-1.4659039779385994,3
-0.11694945180761947,0.7006103738946354,6
0.8587013959381374,1.1467792518006512,1
-0.7078011802586532,-0.6597082162248035,3
0.7180097871299534,0.745854535092018,1
-1.8810528692476522,-2.062065791608856,3
-0.17037657179009047,-1.2611070387185939,3
-1.1704365027569432,-1.14340728914748,3
0.3205497811438091,1.3192016081032942,1
0.3778731559172375,1.0200708598666788,1
1.3044147561901027,1.0380417912522149,1
-0.8226576600481417,-1.3738404824328592,3
-0.7615162396559574,-0.6419028081077296,3
0.7217630244161333,0.4781384434174821,1
1.5988051661975282,0.21830760162456908,1
-0.2806443782029765,1.377570923167623,6
0.7085910253258972,0.4686328959607415,1
4.537158846410943,-0.7707983058607158,5
-1.5301446746365974,-1.498090209158704,3
-0.17430132339412496,0.7358820021107005,6
0.9569479915364485,1.3830208755795157,1
0.5109164410678441,1.2203476959294886,1
1.3844573338990025,1.4335071090681581,1
0.7402836242867952,-1.172797271772782,3
-1.25616274201246,-1.6304340249700109,3
0.211153006763333,1.1780270587180581,1
-1.1681658063153886,-0.957212359003085,3
-0.714765962971891,1.3676749241779527,6
1.6511118554863038,1.4246786479552844,0
-0.8671151580509033,-2.4641131251550257,3
1.6248653241179243,0.4092788206586927,1
1.6144002967850892,1.0831558958721976,1
1.0611292380687076,0.764723270425252,1
2.0703590447899143,-0.048832633613416714,1
1.090948803009718,1.092286196137788,1
1.0837193948605406,0.7425166385187782,1
-0.8238121428360701,-0.44407319762184955,3
-0.16698925146641946,-1.0137960711555551,3
-0.31001857158165347,-0.878510190348989,3
1.9716910683515392,0.055107464532101316,1
0.44651775306683117,0.3711959773282658,1
1.50781073468651,0.7039089067173051,1
-1.2734844760210862,1.0065027295894218,6
-0.8623056689514681,-3.024038865053121,3
-0.4384805232111666,-1.5788909122025838,3
-1.2305174238664838,-2.0493588085763226,3
0.6116378424465864,0.6220021044782756,1
0.3685689055053586,0.8416785565510898,1
0.8575114110023266,1.2616182182718452,1
2.6544424858100704,0.5692315489051619,1
1.8422129951186412,0.41986589332216107,1
-0.19327223221552498,-1.058706136292821,3
-0.6744193121266665,-2.0130211470021315,3
-0.40872189163000544,-0.36315689986418215,3
-0.633466320004407,-0.663859421507996,3
-1.4021173651834233,-1.552495942718957,3
0.6430559011945338,0.8375908979172959,1
0.9258822264615589,0.8373132190642874,1
-0.47346918499921775,-0.5484073640199668,3
-1.0965683841554053,-0.8494001451378885,3
-0.03779864292994535,1.147597267127037,6
-0.652713369798661,-0.6928205194269916,3
0.24458427808001001,0.959914230879059,1
-0.8553915921403312,-0.5158177426156043,3
0.261055899376925,0.5929619977319234,1
-1.2880314205439467,-1.1321063652931005,3
-0.5989044041346068,-0.2693619829537969,3
0.6479276391180306,0.39301945507742186,1
1.2784418117046106,1.0524360151227392,1
0.6892209651849855,1.4379374564741065,1
-0.7873009415642959,-1.0424276903750855,3
0.4711097528331805,-1.0896054340038708,3
1.0060842132900807,1.0650429336814338,1
-1.262897575135436,-1.3517041826379637,3
-0.21141863810069597,-1.1514220138638869,2
0.6008599493727897,0.6964189189727447,1
0.27703761626804235,0.6891729384044987,1
-1.4676212734618324,-1.38171341225008,3
0.24446382836954947,0.7847892478016821,1
-0.6003869271340369,-0.672584227573793,3
-0.6808799811389393,-1.4699410941165931,3
0.2557504942685785,0.7146756341240047,1
-0.615414711869077,-1.0680001262205898,3
-0.041804959208057144,-1.1123265935881126,3
-0.484326394655254,-0.8639883819350852,3
-1.0383278429187885,-1.8935483351842397,3
-0.18613152413008643,1.041527808566027,6
-0.35843019034742535,0.2404290835560446,6
-0.35295826743462616,-0.6759680717250461,3
1.2384141384733536,0.9285725224840973,1
-0.43124433432410136,-1.046941364898157,0
0.28871071863216596,-0.8264034652474083,2
0.09310314601019888,-0.8917762256635896,3
0.2824217835018441,0.7430690209111536,2
-1.4023243793078717,-2.0005284348798957,3
-0.36690725021011295,0.7031743652830601,6
-1.6800800976709434,-1.147312794731576,3
0.46253292742543184,0.7943655910596278,1
0.6404264504837577,0.5101312852211574,2
-0.7742824264076453,1.3538683197814025,6
-0.7844925022236005,-0.5047877555723197,3
-1.1526355557245533,-1.4192444105718518,3
-1.3846377369461678,-1.7860317790260756,3
-1.076191803019168,-0.6116875673999146,3
-1.0973132585960117,-1.6678754280616404,3
-1.7362346768545653,-1.413373327865268,3
0.4757491125106827,1.130277132229213,1
2.4484871768872942,0.3987322302021775,2
-0.19186085895480146,-1.1037730876517344,3
-0.5362058335719915,-1.1444740009755203,2
-0.849504754073537,-0.45401201528511087,3
-1.0229262534007026,-0.5423518466704702,3
-0.036620102048835555,1.1905911467894792,0
0.3116581857884287,0.8732928871367795,1
-0.09765100023770996,0.6424548064344862,6
0.3445841881180292,0.8437866214746619,1
0.15505191685471723,0.3821772822544685,1
-1.3838133480875483,-0.7354164909586397,3
-1.002906876761906,-0.8327997655060366,3
-0.4346610197841038,0.4954300991743104,6
-1.2499806208083035,-0.8294723553575868,3
-1.0588278412284848,-0.8185954188097982,3
0.6625305618804228,0.7818053673001822,1
-0.2199423717519386,0.8257393849554078,6
-1.3825996461622707,-1.4314557645388313,3
-0.9097380624732803,-0.9341459519317257,3
-0.4884407919886276,-0.868972583215589,3
1.254791472141027,0.9345807659429479,1
0.9444304140485967,0.9803238093278714,1
3.596695056217649,-0.24234323627679605,5
0.21204275786630153,0.8513555416254961,1
1.476199277233774,0.449673635274372,1
1.5997647711955123,0.31541618628526025,1
4.403008879826392,-0.9645343927467798,5
0.11799578764677575,-1.2562938605236662,3
1.4935953231654417,-0.006597691358782039,1
2.493112464362771,0.25292580291648287,1
-1.2026783543232284,-1.333297305224079,3
-0.46323196408293116,-0.9758206165483628,3
0.8099417344943137,0.9644650165907999,1
0.7300758326325222,1.0188547396896732,1
-0.11192350801069115,-1.3504569285063257,3
-0.02367492836765937,-1.324039285823495,3
0.20278767408077608,1.0582673540414231,1
0.5085888767980463,0.20373547240296447,1
1.4277432272052475,0.3626277229896246,1
1.5068578860079551,0.9434980079206492,1
1.4413406029562958,1.1897750196265746,2
0.5840408915704507,0.42150546373456155,1
-0.16387416284756995,-2.383694086064651,3
0.2217057888878594,-1.790604635621329,2
0.18751805061770177,1.0319954742629083,1
0.19530258687266153,0.7434135377610508,1
-1.3681644765082512,-1.3015673309493465,3
-1.7720633289044043,-1.4952143196570786,3
0.4751387700674192,0.2019778773555754,1
-0.4993817813580148,0.9909108673602963,6
-0.15096751671749803,1.4723464934145123,2
-1.2305399258154006,-0.9248929861704506,3
-1.5570648854478895,-0.9920614067048271,3
0.13292307846275575,1.0245036620959709,1
-0.6000869257587418,-1.0991507259523885,2
-0.5052691735105698,0.4283128066527844,6
-0.4320226130096665,1.0181781964725536,6
-0.8461575211307573,0.7656643303884678,6
-1.510321656749745,-1.316819256812835,3
-1.6715311808581255,-1.0381276658598382,3
-1.7919687590763747,-0.4053919660791854,3
-0.26331669967837884,-0.8987560890466734,2
-0.7523389739629858,1.3804507266107562,6
-0.9809065025033658,0.9234648356208793,2
-1.7446523814803734,-0.8441531501724181,3
-0.7756595792223113,-0.827430447785867,3
-0.4504028191241747,1.547077385248882,6
0.3205796888683048,1.246647720969131,1
-0.05811368575450708,-1.0004714879975047,3
-1.3717808618130707,-2.1046852969094014,2
-0.5613855280727997,-1.3602897369140812,2
-0.4996519472759887,-1.1032331470878598,3
-1.1212119420547026,-0.7862223744035108,3
0.06386730587138896,0.78203574693136,2
-0.6618742801376047,-0.6431806728101086,3
-0.5825805330417876,1.210944264529497,6
-0.7133944971940998,1.3693363246047874,6
-1.2167105435288132,-0.9577277599849585,3
-1.1959699005402575,-0.6997187054105788,3
-0.33821950512913174,1.073519811539969,0
4.769937006378928,-0.6145001836622873,5
-0.7133944971940998,1.3693363246047874,6
-1.1050975008776793,0.8353348670813283,6
1.1078828561216767,0.9038249783216619,1
0.19969980206890792,1.2642484635556321,1
-0.08564840227831415,0.6874722744442089,6
0.39008529999622393,-1.2115984180326216,3
5.054224844441785,-1.0959466461021727,5
-0.9069599945439535,-1.2166680610305398,3
1.1049696515945522,1.4938206566961867,1
-1.396971822980048,-1.1104627053993734,3
1.1712905098196982,0.4193270967097964,1
-0.04604485237690782,1.0117639163535734,6
2.8774692278712037,0.1569950205358559,2
-0.2751585150918116,1.3842165248749614,6
0.8347524623603704,0.9168615428682755,1
2.081054797039286,0.31921421143339157,1
3.6021141232810465,-0.3187566924238654,5
-0.5465313980728591,-1.3500260606472423,3
0.31573159327022854,0.24199843540225982,1
-1.0632834661013457,-0.7955011433135837,3
2.742524043078223,0.37809142280807373,1
0.759996438377155,0.7932801554674154,1
1.7178426173058037,0.9986696033960019,1
1.1630821591053315,0.3478583766503391,1
2.1756408052867653,0.18333472530636616,1
